latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
66.945,160.556,322.6,1.2,1.1,2019-08-24,00:40,T,40,6.0NRT,292.5,18.4,D
66.921,160.594,347.1,1.2,1.1,2019-08-24,00:40,T,95,6.0NRT,293.2,63.6,D
66.929,160.517,395.7,1.2,1.1,2019-08-24,00:40,T,100,6.0NRT,300,276,D
66.932,160.491,437.3,1.2,1.1,2019-08-24,00:40,T,100,6.0NRT,308.9,690.2,D
66.935,160.465,400.7,1.2,1.1,2019-08-24,00:40,T,100,6.0NRT,299.7,315.4,D
66.924,160.653,352,1.2,1.1,2019-08-24,00:40,T,97,6.0NRT,293.9,78.2,D
66.938,160.523,335.1,1.2,1.1,2019-08-24,00:40,T,70,6.0NRT,291.9,36.1,D
61.951,166.259,304.8,1.1,1,2019-08-24,00:40,T,60,6.0NRT,289.6,6.5,D
64.444,161.194,322.8,1.1,1,2019-08-24,00:40,T,62,6.0NRT,282.3,19.3,D
65.027,160.672,320.7,1.1,1,2019-08-24,00:40,T,72,6.0NRT,286.8,18.8,D
66.9,160.574,316.7,1.2,1.1,2019-08-24,00:40,T,50,6.0NRT,291.6,14.2,D
66.903,160.549,337.8,1.2,1.1,2019-08-24,00:40,T,91,6.0NRT,292.2,45.8,D
66.906,160.523,322.4,1.2,1.1,2019-08-24,00:40,T,67,6.0NRT,290.5,20.5,D
66.984,160.751,321.2,1.2,1.1,2019-08-24,00:40,T,81,6.0NRT,292.7,20.9,D
66.954,160.564,324.9,1.2,1.1,2019-08-24,00:40,T,54,6.0NRT,293.5,22.7,D
66.941,160.498,361.3,1.2,1.1,2019-08-24,00:40,T,100,6.0NRT,296.5,104.9,D
66.908,160.497,320,1.2,1.1,2019-08-24,00:40,T,72,6.0NRT,290.9,18.1,D
66.918,160.503,326.9,1.2,1.1,2019-08-24,00:40,T,44,6.0NRT,291.3,24.9,D
66.924,160.452,327.2,1.2,1.1,2019-08-24,00:40,T,85,6.0NRT,291.1,27.1,D
66.925,160.459,338.8,1.2,1.1,2019-08-24,00:40,T,80,6.0NRT,291.7,44.6,D
66.915,160.646,320.2,1.2,1.1,2019-08-24,00:40,T,80,6.0NRT,291.3,19.5,D
66.918,160.62,313.6,1.2,1.1,2019-08-24,00:40,T,33,6.0NRT,291.8,11.1,D
67.427,165.571,308.5,1,1,2019-08-24,00:40,T,31,6.0NRT,297,5,D
67.424,165.594,321.4,1,1,2019-08-24,00:40,T,80,6.0NRT,297,16.6,D
67.551,164.084,351.4,1,1,2019-08-24,00:40,T,96,6.0NRT,301.9,63.8,D
67.548,164.107,346.9,1,1,2019-08-24,00:40,T,86,6.0NRT,301.3,52.6,D
67.545,164.13,326,1,1,2019-08-24,00:40,T,60,6.0NRT,295.7,20.1,D
67.533,164.146,341,1,1,2019-08-24,00:40,T,92,6.0NRT,298.8,42.2,D
67.54,164.021,332.2,1,1,2019-08-24,00:40,T,86,6.0NRT,293.9,29.8,D
67.537,164.044,317.9,1,1,2019-08-24,00:40,T,15,6.0NRT,296.1,11.8,D
67.519,164.186,326.9,1,1,2019-08-24,00:40,T,73,6.0NRT,296.7,21.2,D
67.534,164.009,336.7,1,1,2019-08-24,00:40,T,90,6.0NRT,293.3,39,D
67.531,164.033,329.9,1,1,2019-08-24,00:40,T,86,6.0NRT,295.1,28.7,D
67.51,164.197,318,1,1,2019-08-24,00:40,T,78,6.0NRT,293.5,14.3,D
67.522,164.025,305.6,1,1,2019-08-24,00:40,T,49,6.0NRT,291.4,5.4,D
67.496,164.08,309.9,1,1,2019-08-24,00:40,T,53,6.0NRT,293.3,7.1,D
68.596,145.845,301.4,3.1,1.7,2019-08-24,00:40,T,31,6.0NRT,286.3,19.6,D
68.443,150.845,303.5,2.2,1.4,2019-08-24,00:40,T,0,6.0NRT,289,14.4,D
68.462,150.455,309.3,2.3,1.5,2019-08-24,00:40,T,0,6.0NRT,288.8,26.2,D
68.477,145.904,302.2,3.1,1.7,2019-08-24,00:40,T,17,6.0NRT,286.1,20.1,D
68.479,145.899,302.1,3.1,1.7,2019-08-24,00:40,T,30,6.0NRT,286.2,20.5,D
66.994,160.683,307.7,1.2,1.1,2019-08-24,00:40,T,56,6.0NRT,291.5,7.2,D
66.986,160.76,320.9,1.2,1.1,2019-08-24,00:40,T,80,6.0NRT,292.5,19.8,D
66.993,160.674,304.3,1.2,1.1,2019-08-24,00:40,T,57,6.0NRT,291.9,4.5,D
27.245,140.886,314.1,2.5,1.5,2019-08-24,00:50,T,60,6.0NRT,296.7,34,D
67.53,164.142,343.1,1.1,1,2019-08-24,00:55,A,93,6.0NRT,298,49.7,D
67.419,165.563,309.3,1.1,1,2019-08-24,00:55,A,45,6.0NRT,297.9,6.2,D
67.424,165.586,329.8,1.1,1,2019-08-24,00:55,A,86,6.0NRT,296,27.6,D
67.411,165.573,306.9,1.1,1,2019-08-24,00:55,A,46,6.0NRT,296.7,5.3,D
64.447,161.166,311.6,1.6,1.2,2019-08-24,00:55,A,68,6.0NRT,288.6,21,D
64.454,161.205,337,1.6,1.2,2019-08-24,00:55,A,79,6.0NRT,288.7,69.8,D
64.437,161.187,352.7,1.6,1.2,2019-08-24,00:55,A,0,6.0NRT,292.7,127.3,D
64.445,161.217,354.4,1.6,1.2,2019-08-24,00:55,A,0,6.0NRT,293.2,133.6,D
61.949,166.259,312.2,1.4,1.2,2019-08-24,00:55,A,72,6.0NRT,289.4,15.9,D
61.939,166.248,308.1,1.4,1.2,2019-08-24,00:55,A,55,6.0NRT,288.9,11.3,D
61.944,166.272,309.2,1.4,1.2,2019-08-24,00:55,A,55,6.0NRT,290.3,12.1,D
64.455,161.197,315.2,1.6,1.2,2019-08-24,00:55,A,75,6.0NRT,288.1,25.9,D
64.438,161.179,334.4,1.6,1.2,2019-08-24,00:55,A,77,6.0NRT,291.3,64.1,D
68.572,146.034,306.4,2.3,1.5,2019-08-24,00:55,A,60,6.0NRT,287.1,22,D
68.576,146.033,302.3,2.3,1.5,2019-08-24,00:55,A,46,6.0NRT,286.6,13.2,D
68.474,145.896,304.4,2.4,1.5,2019-08-24,00:55,A,0,6.0NRT,287.4,18,D
68.46,150.48,314.3,1.9,1.3,2019-08-24,00:55,A,0,6.0NRT,286.2,31.9,D
71.272,144.581,305.3,1.8,1.3,2019-08-24,00:55,A,61,6.0NRT,290.4,11.9,D
71.162,144.93,302.9,1.8,1.3,2019-08-24,00:55,A,41,6.0NRT,289.5,9,D
71.142,144.92,305.7,1.8,1.3,2019-08-24,00:55,A,62,6.0NRT,290.4,12.9,D
68.431,150.795,303.8,1.9,1.3,2019-08-24,00:55,A,44,6.0NRT,289,12.9,D
66.933,160.47,365.6,1.3,1.1,2019-08-24,00:55,A,100,6.0NRT,296,147.4,D
66.939,160.496,343.3,1.3,1.1,2019-08-24,00:55,A,85,6.0NRT,292.3,65.6,D
66.951,160.55,321.6,1.3,1.1,2019-08-24,00:55,A,64,6.0NRT,292,24.1,D
