latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.945,144.552,321.4,1.1,1.1,2019-09-22,00:30,T,37,6.0NRT,302.7,11.4,D
-15.953,144.54,348.9,1.1,1.1,2019-09-22,00:30,T,94,6.0NRT,301.7,58.8,D
-15.954,144.551,367.8,1.1,1.1,2019-09-22,00:30,T,100,6.0NRT,305.6,117.7,D
-9.356,149.118,317.4,1,1,2019-09-22,00:30,T,55,6.0NRT,295.8,8.9,D
-15.956,144.561,328.6,1.1,1.1,2019-09-22,00:30,T,52,6.0NRT,304.3,19.4,D
-12.025,142.778,313.8,1.7,1.3,2019-09-22,00:30,T,48,6.0NRT,293.5,11.3,D
-15.713,145.181,319.2,1.1,1,2019-09-22,00:30,T,46,6.0NRT,292.1,11.6,D
-15.725,145.2,325.4,1.1,1,2019-09-22,00:30,T,49,6.0NRT,296.4,17.4,D
-22.469,150.687,314.1,1.7,1.3,2019-09-22,00:30,T,54,6.0NRT,293.6,21.6,D
-22.412,150.583,309.6,1.7,1.3,2019-09-22,00:30,T,20,6.0NRT,290.4,15.4,D
-19.467,147.282,311.5,1,1,2019-09-22,00:30,T,18,6.0NRT,291.8,5.2,D
-17.2,143.308,347.9,1.3,1.1,2019-09-22,00:30,T,92,6.0NRT,309.1,59.4,D
-17.147,143.299,332.3,1.3,1.1,2019-09-22,00:30,T,64,6.0NRT,308.7,22.3,D
-17.101,143.27,330.3,1.3,1.1,2019-09-22,00:30,T,68,6.0NRT,308.9,20,D
-17.089,143.26,336.3,1.3,1.1,2019-09-22,00:30,T,83,6.0NRT,307.6,32.9,D
-15.967,144.57,325.8,1.1,1.1,2019-09-22,00:30,T,44,6.0NRT,301.5,15.7,D
-15.732,145.202,326.8,1.1,1,2019-09-22,00:30,T,78,6.0NRT,296.3,21,D
-15.303,141.78,327.1,1.7,1.3,2019-09-22,00:30,T,72,6.0NRT,303.7,28.9,D
-29.094,152.278,317.1,2.7,1.6,2019-09-22,00:35,T,60,6.0NRT,292.6,48.3,D
-36.402,145.445,305.1,1.2,1.1,2019-09-22,00:35,T,60,6.0NRT,289.9,6.4,D
-37.949,145.065,303.6,1.2,1.1,2019-09-22,00:35,T,39,6.0NRT,289.9,4.9,D
-32.767,147.318,326.2,1.4,1.2,2019-09-22,00:35,T,80,6.0NRT,300,26.7,D
-32.765,147.303,319.1,1.4,1.2,2019-09-22,00:35,T,72,6.0NRT,302,14.6,D
-30.895,147.591,316.7,1.4,1.2,2019-09-22,00:35,T,65,6.0NRT,299.6,13.2,D
-29.915,152.192,339,2.7,1.6,2019-09-22,00:35,T,90,6.0NRT,289.1,156.4,D
-29.913,152.164,348.2,2.7,1.6,2019-09-22,00:35,T,94,6.0NRT,292.2,228.2,D
-29.927,152.198,323.2,2.7,1.6,2019-09-22,00:35,T,50,6.0NRT,286.8,70.1,D
-29.912,152.2,328.7,2.7,1.6,2019-09-22,00:35,T,44,6.0NRT,287.8,92.4,D
-29.91,152.171,353.1,2.7,1.6,2019-09-22,00:35,T,97,6.0NRT,293.1,274.5,D
-29.097,152.272,315.1,2.7,1.6,2019-09-22,00:35,T,42,6.0NRT,292.4,39.5,D
-28.539,149.84,318.6,1.8,1.3,2019-09-22,00:35,T,57,6.0NRT,302.3,12.8,D
-25.707,145.076,323.5,1,1,2019-09-22,00:35,T,67,6.0NRT,305,10.2,D
-23.248,145.498,340.9,1,1,2019-09-22,00:35,T,87,6.0NRT,310.1,29.2,D
-23.247,145.489,333.9,1,1,2019-09-22,00:35,T,79,6.0NRT,310.1,18,D
43.531,22.528,306,1.1,1,2019-09-22,00:40,A,66,6.0NRT,280.5,11.8,N
43.539,22.523,309,1.1,1,2019-09-22,00:40,A,76,6.0NRT,280.8,13.1,N
43.356,24.221,305.6,1.2,1.1,2019-09-22,00:40,A,65,6.0NRT,279.6,14.7,N
44.599,20.983,311.4,1,1,2019-09-22,00:40,A,83,6.0NRT,277.8,15.2,N
48.277,14.337,300.2,1.8,1.3,2019-09-22,00:40,A,20,6.0NRT,283,16.4,N
48.284,14.344,303.3,1.8,1.3,2019-09-22,00:40,A,54,6.0NRT,283.9,19.1,N
48.606,21.184,306.5,1,1,2019-09-22,00:40,A,68,6.0NRT,277.8,11.9,N
51.688,15.985,306.6,1.6,1.3,2019-09-22,00:40,A,69,6.0NRT,280,24.2,N
51.685,15.992,301,1.6,1.3,2019-09-22,00:40,A,36,6.0NRT,279.7,16.1,N
28.948,10.034,302,1.9,1.3,2019-09-22,00:45,A,46,6.0NRT,289.1,13.6,N
26.707,12.457,304,1.2,1.1,2019-09-22,00:45,A,58,6.0NRT,292.1,8.7,N
26.762,12.422,304.9,1.2,1.1,2019-09-22,00:45,A,62,6.0NRT,293.9,9.1,N
26.764,12.41,304,1.2,1.1,2019-09-22,00:45,A,58,6.0NRT,293.6,8.3,N
28.691,7.203,306.2,2.9,1.6,2019-09-22,00:45,A,67,6.0NRT,294.1,32.7,N
27.988,22.323,307.1,1.9,1.4,2019-09-22,00:45,A,70,6.0NRT,292.9,21.3,N
28.907,19.779,325.3,1.3,1.1,2019-09-22,00:45,A,100,6.0NRT,292.7,34.5,N
28.917,19.781,302.3,1.3,1.1,2019-09-22,00:45,A,48,6.0NRT,292.1,7.6,N
29.072,19.066,307,1.2,1.1,2019-09-22,00:45,A,70,6.0NRT,292.3,10.3,N
28.904,20.963,314.6,1.5,1.2,2019-09-22,00:45,A,90,6.0NRT,293.5,23.5,N
28.907,20.948,304,1.5,1.2,2019-09-22,00:45,A,58,6.0NRT,293.1,10,N
29.23,19.697,314.4,1.3,1.1,2019-09-22,00:45,A,89,6.0NRT,291,18.6,N
30.409,19.617,316,1.2,1.1,2019-09-22,00:45,A,92,6.0NRT,292.4,18.4,N
30.534,26.09,305.8,3,1.7,2019-09-22,00:45,A,66,6.0NRT,288.8,40.5,N
41.448,21.947,304.8,1.1,1,2019-09-22,00:45,A,61,6.0NRT,281.3,11,N
-4.513,12.048,307.2,1.3,1.1,2019-09-22,00:55,A,71,6.0NRT,284.6,11.5,N
-7.591,12.119,307,1.5,1.2,2019-09-22,00:55,A,50,6.0NRT,291,11.8,N
-4.515,12.06,306.4,1.3,1.1,2019-09-22,00:55,A,67,6.0NRT,284.1,10.9,N
-4.512,12.054,318.2,1.3,1.1,2019-09-22,00:55,A,95,6.0NRT,284.8,24,N
-6.346,11.158,309,1.2,1.1,2019-09-22,00:55,A,64,6.0NRT,292.9,9.8,N
-6.135,11.032,305.2,1.2,1.1,2019-09-22,00:55,A,24,6.0NRT,290.2,7,N
-6.468,14.956,304.5,2.3,1.5,2019-09-22,00:55,A,61,6.0NRT,282.5,27.4,N
-6.471,14.961,300.2,2.3,1.5,2019-09-22,00:55,A,21,6.0NRT,281.9,19.3,N
-18.441,-41.298,303.8,1.3,1.1,2019-09-22,01:10,T,57,6.0NRT,291.9,7.6,N
-18.453,-41.309,321.8,1.3,1.1,2019-09-22,01:10,T,100,6.0NRT,292.9,27.5,N
-18.451,-41.296,311.1,1.3,1.1,2019-09-22,01:10,T,82,6.0NRT,291.9,14.3,N
-18.745,-42.097,314.6,1.4,1.2,2019-09-22,01:10,T,90,6.0NRT,293.2,21,N
-18.744,-42.084,322.6,1.4,1.2,2019-09-22,01:10,T,100,6.0NRT,293.8,33.5,N
-18.756,-42.095,318.7,1.4,1.2,2019-09-22,01:10,T,97,6.0NRT,293.9,26.7,N
-18.754,-42.083,310.5,1.4,1.2,2019-09-22,01:10,T,80,6.0NRT,293.3,15.4,N
-18.749,-42.09,330.4,1.4,1.2,2019-09-22,01:10,T,100,6.0NRT,294.4,48.4,N
-18.748,-42.078,306.9,1.4,1.2,2019-09-22,01:10,T,70,6.0NRT,292.9,11.3,N
-18.76,-42.089,321.7,1.4,1.2,2019-09-22,01:10,T,100,6.0NRT,294.3,31.2,N
-18.905,-43.144,309.1,1.7,1.3,2019-09-22,01:10,T,76,6.0NRT,290.8,20.3,N
